ID_PROJECT,a
DD,09H,-2.5,8.4275,-2.5,8.4275,0.25,0.25,D02
DD,09H,-2.25,8.4275,-2.25,8.4275,0.25,0.25,D02
DD,09I,-1.95,8.4275,-1.95,8.4275,0.25,0.25,D02
DD,09I,-1.7,8.4275,-1.7,8.4275,0.25,0.25,D02
DD,09I,-1.45,8.4275,-1.45,8.4275,0.25,0.25,D02
DD,09I,-1.2,8.4275,-1.2,8.4275,0.25,0.25,D02
DD,09J,-0.9,8.4275,-0.9,8.4275,0.25,0.25,D02
DD,09J,-0.65,8.4275,-0.65,8.4275,0.25,0.25,D02
DD,09J,-0.4,8.4275,-0.4,8.4275,0.25,0.25,D02
DD,09J,-0.15,8.4275,-0.15,8.4275,0.25,0.25,D02
DD,10J,-0.15,8.1775,-0.15,8.1775,0.25,0.25,D02
DD,10J,-0.4,8.1775,-0.4,8.1775,0.25,0.25,D02
DD,10J,-0.65,8.1775,-0.65,8.1775,0.25,0.25,D02
DD,10J,-0.9,8.1775,-0.9,8.1775,0.25,0.25,D02
DD,10I,-1.2,8.1775,-1.2,8.1775,0.25,0.25,D02
DD,10I,-1.45,8.1775,-1.45,8.1775,0.25,0.25,D02
DD,10I,-1.7,8.1775,-1.7,8.1775,0.25,0.25,D02
DD,10I,-1.95,8.1775,-1.95,8.1775,0.25,0.25,D02
DD,10H,-2.25,8.1775,-2.25,8.1775,0.25,0.25,D02
DD,10H,-2.5,8.1775,-2.5,8.1775,0.25,0.25,D02
DD,10H,-2.75,8.1775,-2.75,8.1775,0.25,0.25,D02
DD,10H,-3.0,8.1775,-3.0,8.1775,0.25,0.25,D02
DD,10G,-3.3,8.1775,-3.3,8.1775,0.25,0.25,D02
DD,10G,-3.55,8.1775,-3.55,8.1775,0.25,0.25,D02
DD,10G,-3.8,8.1775,-3.8,8.1775,0.25,0.25,D02
DD,10G,-4.05,8.1775,-4.05,8.1775,0.25,0.25,D02
DD,10F,-4.35,8.1775,-4.35,8.1775,0.25,0.25,D02
DD,10F,-4.6,8.1775,-4.6,8.1775,0.25,0.25,D02
DD,10F,-4.85,8.1775,-4.85,8.1775,0.25,0.25,D02
DD,10F,-5.1,8.1775,-5.1,8.1775,0.25,0.25,D02
DD,10E,-5.4,8.1775,-5.4,8.1775,0.25,0.25,D02
DD,10E,-5.65,8.1775,-5.65,8.1775,0.25,0.25,D02
DD,10E,-5.9,8.1775,-5.9,8.1775,0.25,0.25,D02
DD,10E,-6.15,8.1775,-6.15,8.1775,0.25,0.25,D02
DD,10D,-6.45,8.1775,-6.45,8.1775,0.25,0.25,D01
DD,10D,-6.7,8.1775,-6.7,8.1775,0.25,0.25,D01
DD,10D,-6.95,8.1775,-6.95,8.1775,0.25,0.25,D01
DD,10D,-7.2,8.1775,-7.2,8.1775,0.25,0.25,D01
DD,10C,-7.5,8.1775,-7.5,8.1775,0.25,0.25,D01
DD,10C,-7.75,8.1775,-7.75,8.1775,0.25,0.25,D01
DD,10C,-8.0,8.1775,-8.0,8.1775,0.25,0.25,D01
DD,10C,-8.25,8.1775,-8.25,8.1775,0.25,0.25,D01
DD,10B,-8.55,8.1775,-8.55,8.1775,0.25,0.25,D01
DD,10B,-8.8,8.1775,-8.8,8.1775,0.25,0.25,D01
DD,10B,-9.05,8.1775,-9.05,8.1775,0.25,0.25,D01
DD,10B,-9.3,8.1775,-9.3,8.1775,0.25,0.25,D01
DD,10A,-9.6,8.1775,-9.6,8.1775,0.25,0.25,D01
DD,10A,-9.85,8.1775,-9.85,8.1775,0.25,0.25,D01
DD,10A,-10.1,8.1775,-10.1,8.1775,0.25,0.25,D01
DD,10A,-10.35,8.1775,-10.35,8.1775,0.25,0.25,D01
DD,11A,-10.35,7.9275,-10.35,7.9275,0.25,0.25,D01
DD,11A,-10.1,7.9275,-10.1,7.9275,0.25,0.25,D01
DD,11A,-9.85,7.9275,-9.85,7.9275,0.25,0.25,D01
DD,11A,-9.6,7.9275,-9.6,7.9275,0.25,0.25,D01
DD,11B,-9.3,7.9275,-9.3,7.9275,0.25,0.25,D01
DD,11B,-9.05,7.9275,-9.05,7.9275,0.25,0.25,D01
DD,11B,-8.8,7.9275,-8.8,7.9275,0.25,0.25,D01
DD,11B,-8.55,7.9275,-8.55,7.9275,0.25,0.25,D01
DD,11C,-8.25,7.9275,-8.25,7.9275,0.25,0.25,D01
DD,11C,-8.0,7.9275,-8.0,7.9275,0.25,0.25,D01
DD,11C,-7.75,7.9275,-7.75,7.9275,0.25,0.25,D01
DD,11C,-7.5,7.9275,-7.5,7.9275,0.25,0.25,D01
DD,11D,-7.2,7.9275,-7.2,7.9275,0.25,0.25,D01
DD,11D,-6.95,7.9275,-6.95,7.9275,0.25,0.25,D01
DD,11D,-6.7,7.9275,-6.7,7.9275,0.25,0.25,D01
DD,11D,-6.45,7.9275,-6.45,7.9275,0.25,0.25,D01
DD,11E,-6.15,7.9275,-6.15,7.9275,0.25,0.25,D01
DD,11E,-5.9,7.9275,-5.9,7.9275,0.25,0.25,D01
DD,11E,-5.65,7.9275,-5.65,7.9275,0.25,0.25,D01
DD,11E,-5.4,7.9275,-5.4,7.9275,0.25,0.25,D01
DD,11F,-5.1,7.9275,-5.1,7.9275,0.25,0.25,D01
DD,11F,-4.85,7.9275,-4.85,7.9275,0.25,0.25,D01
DD,11F,-4.6,7.9275,-4.6,7.9275,0.25,0.25,D01
DD,11F,-4.35,7.9275,-4.35,7.9275,0.25,0.25,D01
DD,11G,-4.05,7.9275,-4.05,7.9275,0.25,0.25,D01
DD,11G,-3.8,7.9275,-3.8,7.9275,0.25,0.25,D01
DD,11G,-3.55,7.9275,-3.55,7.9275,0.25,0.25,D01
DD,11G,-3.3,7.9275,-3.3,7.9275,0.25,0.25,D01
DD,11H,-3.0,7.9275,-3.0,7.9275,0.25,0.25,D01
DD,11H,-2.75,7.9275,-2.75,7.9275,0.25,0.25,D01
DD,11H,-2.5,7.9275,-2.5,7.9275,0.25,0.25,D01
DD,11H,-2.25,7.9275,-2.25,7.9275,0.25,0.25,D01
DD,11I,-1.95,7.9275,-1.95,7.9275,0.25,0.25,D01
DD,11I,-1.7,7.9275,-1.7,7.9275,0.25,0.25,D01
DD,11I,-1.45,7.9275,-1.45,7.9275,0.25,0.25,D01
DD,11I,-1.2,7.9275,-1.2,7.9275,0.25,0.25,D01
DD,11J,-0.9,7.9275,-0.9,7.9275,0.25,0.25,D01
DD,11J,-0.65,7.9275,-0.65,7.9275,0.25,0.25,D01
DD,11J,-0.4,7.9275,-0.4,7.9275,0.25,0.25,D01
DD,11J,-0.15,7.9275,-0.15,7.9275,0.25,0.25,D01
DD,12J,-0.15,7.6775,-0.15,7.6775,0.25,0.25,D01
DD,12J,-0.4,7.6775,-0.4,7.6775,0.25,0.25,D01
DD,12J,-0.65,7.6775,-0.65,7.6775,0.25,0.25,D01
DD,12J,-0.9,7.6775,-0.9,7.6775,0.25,0.25,D01
DD,12I,-1.2,7.6775,-1.2,7.6775,0.25,0.25,D01
DD,12I,-1.45,7.6775,-1.45,7.6775,0.25,0.25,D01
DD,12I,-1.7,7.6775,-1.7,7.6775,0.25,0.25,D01
DD,12I,-1.95,7.6775,-1.95,7.6775,0.25,0.25,D01
DD,12H,-2.25,7.6775,-2.25,7.6775,0.25,0.25,D01
DD,12H,-2.5,7.6775,-2.5,7.6775,0.25,0.25,D01
DD,12H,-2.75,7.6775,-2.75,7.6775,0.25,0.25,D01
DD,12H,-3.0,7.6775,-3.0,7.6775,0.25,0.25,D01
DD,12G,-3.3,7.6775,-3.3,7.6775,0.25,0.25,D01
DD,12G,-3.55,7.6775,-3.55,7.6775,0.25,0.25,D01
DD,12G,-3.8,7.6775,-3.8,7.6775,0.25,0.25,D01
DD,12G,-4.05,7.6775,-4.05,7.6775,0.25,0.25,D01
DD,12F,-4.35,7.6775,-4.35,7.6775,0.25,0.25,D01
DD,12F,-4.6,7.6775,-4.6,7.6775,0.25,0.25,D01
DD,12F,-4.85,7.6775,-4.85,7.6775,0.25,0.25,D01
DD,12F,-5.1,7.6775,-5.1,7.6775,0.25,0.25,D01
DD,12E,-5.4,7.6775,-5.4,7.6775,0.25,0.25,D01
DD,12E,-5.65,7.6775,-5.65,7.6775,0.25,0.25,D01
DD,12E,-5.9,7.6775,-5.9,7.6775,0.25,0.25,D01
DD,12E,-6.15,7.6775,-6.15,7.6775,0.25,0.25,D01
DD,12D,-6.45,7.6775,-6.45,7.6775,0.25,0.25,D01
DD,12D,-6.7,7.6775,-6.7,7.6775,0.25,0.25,D01
DD,12D,-6.95,7.6775,-6.95,7.6775,0.25,0.25,D01
DD,12D,-7.2,7.6775,-7.2,7.6775,0.25,0.25,D01
DD,12C,-7.5,7.6775,-7.5,7.6775,0.25,0.25,D01
DD,12C,-7.75,7.6775,-7.75,7.6775,0.25,0.25,D01
DD,12C,-8.0,7.6775,-8.0,7.6775,0.25,0.25,D01
DD,12C,-8.25,7.6775,-8.25,7.6775,0.25,0.25,D01
DD,12B,-8.55,7.6775,-8.55,7.6775,0.25,0.25,D01
DD,12B,-8.8,7.6775,-8.8,7.6775,0.25,0.25,D01
DD,12B,-9.05,7.6775,-9.05,7.6775,0.25,0.25,D01
DD,12B,-9.3,7.6775,-9.3,7.6775,0.25,0.25,D01
DD,12A,-9.6,7.6775,-9.6,7.6775,0.25,0.25,D01
DD,12A,-9.85,7.6775,-9.85,7.6775,0.25,0.25,D01
DD,12A,-10.1,7.6775,-10.1,7.6775,0.25,0.25,D01
DD,12A,-10.35,7.6775,-10.35,7.6775,0.25,0.25,D01
DD,13A,-10.35,7.4275,-10.35,7.4275,0.25,0.25,D01
DD,13A,-10.1,7.4275,-10.1,7.4275,0.25,0.25,D01
DD,13A,-9.85,7.4275,-9.85,7.4275,0.25,0.25,D01
DD,13A,-9.6,7.4275,-9.6,7.4275,0.25,0.25,D01
DD,13B,-9.3,7.4275,-9.3,7.4275,0.25,0.25,D01
DD,13B,-9.05,7.4275,-9.05,7.4275,0.25,0.25,D01
DD,13B,-8.8,7.4275,-8.8,7.4275,0.25,0.25,D01
DD,13B,-8.55,7.4275,-8.55,7.4275,0.25,0.25,D01
DD,13C,-8.25,7.4275,-8.25,7.4275,0.25,0.25,D01
DD,13C,-8.0,7.4275,-8.0,7.4275,0.25,0.25,D01
DD,13C,-7.75,7.4275,-7.75,7.4275,0.25,0.25,D01
DD,13C,-7.5,7.4275,-7.5,7.4275,0.25,0.25,D01
DD,13D,-7.2,7.4275,-7.2,7.4275,0.25,0.25,D01
DD,13D,-6.95,7.4275,-6.95,7.4275,0.25,0.25,D01
DD,13D,-6.7,7.4275,-6.7,7.4275,0.25,0.25,D01
DD,13D,-6.45,7.4275,-6.45,7.4275,0.25,0.25,D01
DD,13E,-6.15,7.4275,-6.15,7.4275,0.25,0.25,D01
DD,13E,-5.9,7.4275,-5.9,7.4275,0.25,0.25,D01
DD,13E,-5.65,7.4275,-5.65,7.4275,0.25,0.25,D01
DD,13E,-5.4,7.4275,-5.4,7.4275,0.25,0.25,D01
DD,13F,-5.1,7.4275,-5.1,7.4275,0.25,0.25,D01
DD,13F,-4.85,7.4275,-4.85,7.4275,0.25,0.25,D01
DD,13F,-4.6,7.4275,-4.6,7.4275,0.25,0.25,D01
DD,13F,-4.35,7.4275,-4.35,7.4275,0.25,0.25,D01
DD,13G,-4.05,7.4275,-4.05,7.4275,0.25,0.25,D01
DD,13G,-3.8,7.4275,-3.8,7.4275,0.25,0.25,D01
DD,13G,-3.55,7.4275,-3.55,7.4275,0.25,0.25,D01
DD,13G,-3.3,7.4275,-3.3,7.4275,0.25,0.25,D01
DD,13H,-3.0,7.4275,-3.0,7.4275,0.25,0.25,D01
DD,13H,-2.75,7.4275,-2.75,7.4275,0.25,0.25,D01
DD,13H,-2.5,7.4275,-2.5,7.4275,0.25,0.25,D01
DD,13H,-2.25,7.4275,-2.25,7.4275,0.25,0.25,D01
DD,13I,-1.95,7.4275,-1.95,7.4275,0.25,0.25,D01
DD,13I,-1.7,7.4275,-1.7,7.4275,0.25,0.25,D01
DD,13I,-1.45,7.4275,-1.45,7.4275,0.25,0.25,D01
DD,13I,-1.2,7.4275,-1.2,7.4275,0.25,0.25,D01
DD,13J,-0.9,7.4275,-0.9,7.4275,0.25,0.25,D01
DD,13J,-0.65,7.4275,-0.65,7.4275,0.25,0.25,D01
DD,13J,-0.4,7.4275,-0.4,7.4275,0.25,0.25,D01
DD,13J,-0.15,7.4275,-0.15,7.4275,0.25,0.25,D01
DD,14J,-0.15,7.1775,-0.15,7.1775,0.25,0.25,D01
DD,14J,-0.4,7.1775,-0.4,7.1775,0.25,0.25,D01
DD,14J,-0.65,7.1775,-0.65,7.1775,0.25,0.25,D01
DD,14J,-0.9,7.1775,-0.9,7.1775,0.25,0.25,D01
DD,14I,-1.2,7.1775,-1.2,7.1775,0.25,0.25,D01
DD,14I,-1.45,7.1775,-1.45,7.1775,0.25,0.25,D01
DD,14I,-1.7,7.1775,-1.7,7.1775,0.25,0.25,D01
DD,14I,-1.95,7.1775,-1.95,7.1775,0.25,0.25,D01
DD,14H,-2.25,7.1775,-2.25,7.1775,0.25,0.25,D01
DD,14H,-2.5,7.1775,-2.5,7.1775,0.25,0.25,D01
DD,14H,-2.75,7.1775,-2.75,7.1775,0.25,0.25,D01
DD,14H,-3.0,7.1775,-3.0,7.1775,0.25,0.25,D01
DD,14G,-3.3,7.1775,-3.3,7.1775,0.25,0.25,D01
DD,14G,-3.55,7.1775,-3.55,7.1775,0.25,0.25,D01
DD,14G,-3.8,7.1775,-3.8,7.1775,0.25,0.25,D01
DD,14G,-4.05,7.1775,-4.05,7.1775,0.25,0.25,D01
DD,14F,-4.35,7.1775,-4.35,7.1775,0.25,0.25,D01
DD,14F,-4.6,7.1775,-4.6,7.1775,0.25,0.25,D01
DD,14F,-4.85,7.1775,-4.85,7.1775,0.25,0.25,D01
DD,14F,-5.1,7.1775,-5.1,7.1775,0.25,0.25,D01
DD,14E,-5.4,7.1775,-5.4,7.1775,0.25,0.25,D01
DD,14E,-5.65,7.1775,-5.65,7.1775,0.25,0.25,D01
DD,14E,-5.9,7.1775,-5.9,7.1775,0.25,0.25,D01
DD,14E,-6.15,7.1775,-6.15,7.1775,0.25,0.25,D01
DD,14D,-6.45,7.1775,-6.45,7.1775,0.25,0.25,D01
DD,14D,-6.7,7.1775,-6.7,7.1775,0.25,0.25,D01
DD,14D,-6.95,7.1775,-6.95,7.1775,0.25,0.25,D01
DD,14D,-7.2,7.1775,-7.2,7.1775,0.25,0.25,D01
DD,14C,-7.5,7.1775,-7.5,7.1775,0.25,0.25,D01
DD,14C,-7.75,7.1775,-7.75,7.1775,0.25,0.25,D01
DD,14C,-8.0,7.1775,-8.0,7.1775,0.25,0.25,D01
DD,14C,-8.25,7.1775,-8.25,7.1775,0.25,0.25,D01
DD,14B,-8.55,7.1775,-8.55,7.1775,0.25,0.25,D01
DD,14B,-8.8,7.1775,-8.8,7.1775,0.25,0.25,D01
DD,14B,-9.05,7.1775,-9.05,7.1775,0.25,0.25,D01
DD,14B,-9.3,7.1775,-9.3,7.1775,0.25,0.25,D01
DD,14A,-9.6,7.1775,-9.6,7.1775,0.25,0.25,D01
DD,14A,-9.85,7.1775,-9.85,7.1775,0.25,0.25,D01
DD,14A,-10.1,7.1775,-10.1,7.1775,0.25,0.25,D01
DD,14A,-10.35,7.1775,-10.35,7.1775,0.25,0.25,D01
DD,15A,-10.35,6.9275,-10.35,6.9275,0.25,0.25,D01
DD,15A,-10.1,6.9275,-10.1,6.9275,0.25,0.25,D01
DD,15A,-9.85,6.9275,-9.85,6.9275,0.25,0.25,D01
DD,15A,-9.6,6.9275,-9.6,6.9275,0.25,0.25,D01
DD,15B,-9.3,6.9275,-9.3,6.9275,0.25,0.25,D01
DD,15B,-9.05,6.9275,-9.05,6.9275,0.25,0.25,D01
DD,15B,-8.8,6.9275,-8.8,6.9275,0.25,0.25,D01
DD,15B,-8.55,6.9275,-8.55,6.9275,0.25,0.25,D01
DD,15C,-8.25,6.9275,-8.25,6.9275,0.25,0.25,D01
DD,15C,-8.0,6.9275,-8.0,6.9275,0.25,0.25,D01
DD,15C,-7.75,6.9275,-7.75,6.9275,0.25,0.25,D01
DD,15C,-7.5,6.9275,-7.5,6.9275,0.25,0.25,D01
DD,15D,-7.2,6.9275,-7.2,6.9275,0.25,0.25,D01
DD,15D,-6.95,6.9275,-6.95,6.9275,0.25,0.25,D01
DD,15D,-6.7,6.9275,-6.7,6.9275,0.25,0.25,D01
DD,15D,-6.45,6.9275,-6.45,6.9275,0.25,0.25,D01
DD,15E,-6.15,6.9275,-6.15,6.9275,0.25,0.25,D01
DD,15E,-5.9,6.9275,-5.9,6.9275,0.25,0.25,D01
DD,15E,-5.65,6.9275,-5.65,6.9275,0.25,0.25,D01
DD,15E,-5.4,6.9275,-5.4,6.9275,0.25,0.25,D01
DD,15F,-5.1,6.9275,-5.1,6.9275,0.25,0.25,D01
DD,15F,-4.85,6.9275,-4.85,6.9275,0.25,0.25,D01
DD,15F,-4.6,6.9275,-4.6,6.9275,0.25,0.25,D01
DD,15F,-4.35,6.9275,-4.35,6.9275,0.25,0.25,D01
DD,15G,-4.05,6.9275,-4.05,6.9275,0.25,0.25,D01
DD,15G,-3.8,6.9275,-3.8,6.9275,0.25,0.25,D01
DD,15G,-3.55,6.9275,-3.55,6.9275,0.25,0.25,D01
DD,15G,-3.3,6.9275,-3.3,6.9275,0.25,0.25,D01
DD,15H,-3.0,6.9275,-3.0,6.9275,0.25,0.25,D01
DD,15H,-2.75,6.9275,-2.75,6.9275,0.25,0.25,D01
DD,15H,-2.5,6.9275,-2.5,6.9275,0.25,0.25,D01
DD,15H,-2.25,6.9275,-2.25,6.9275,0.25,0.25,D01
DD,15I,-1.95,6.9275,-1.95,6.9275,0.25,0.25,D01
DD,15I,-1.7,6.9275,-1.7,6.9275,0.25,0.25,D01
DD,15I,-1.45,6.9275,-1.45,6.9275,0.25,0.25,D01
DD,15I,-1.2,6.9275,-1.2,6.9275,0.25,0.25,D01
DD,15J,-0.9,6.9275,-0.9,6.9275,0.25,0.25,D01
DD,15J,-0.65,6.9275,-0.65,6.9275,0.25,0.25,D01
DD,15J,-0.4,6.9275,-0.4,6.9275,0.25,0.25,D01
DD,15J,-0.15,6.9275,-0.15,6.9275,0.25,0.25,D01
DD,16J,-0.15,6.6775,-0.15,6.6775,0.25,0.25,D01
DD,16J,-0.4,6.6775,-0.4,6.6775,0.25,0.25,D01
DD,16J,-0.65,6.6775,-0.65,6.6775,0.25,0.25,D01
DD,16J,-0.9,6.6775,-0.9,6.6775,0.25,0.25,D01
DD,16I,-1.2,6.6775,-1.2,6.6775,0.25,0.25,D01
DD,16I,-1.45,6.6775,-1.45,6.6775,0.25,0.25,D01
DD,16I,-1.7,6.6775,-1.7,6.6775,0.25,0.25,D01
DD,16I,-1.95,6.6775,-1.95,6.6775,0.25,0.25,D01
DD,16H,-2.25,6.6775,-2.25,6.6775,0.25,0.25,D01
DD,16H,-2.5,6.6775,-2.5,6.6775,0.25,0.25,D01
DD,16H,-2.75,6.6775,-2.75,6.6775,0.25,0.25,D01
DD,16H,-3.0,6.6775,-3.0,6.6775,0.25,0.25,D01
DD,16G,-3.3,6.6775,-3.3,6.6775,0.25,0.25,D01
DD,16G,-3.55,6.6775,-3.55,6.6775,0.25,0.25,D01
DD,16G,-3.8,6.6775,-3.8,6.6775,0.25,0.25,D01
DD,16G,-4.05,6.6775,-4.05,6.6775,0.25,0.25,D01
DD,16F,-4.35,6.6775,-4.35,6.6775,0.25,0.25,D01
DD,16F,-4.6,6.6775,-4.6,6.6775,0.25,0.25,D01
DD,16F,-4.85,6.6775,-4.85,6.6775,0.25,0.25,D01
DD,16F,-5.1,6.6775,-5.1,6.6775,0.25,0.25,D01
DD,16E,-5.4,6.6775,-5.4,6.6775,0.25,0.25,D01
DD,16E,-5.65,6.6775,-5.65,6.6775,0.25,0.25,D01
DD,16E,-5.9,6.6775,-5.9,6.6775,0.25,0.25,D01
DD,16E,-6.15,6.6775,-6.15,6.6775,0.25,0.25,D01
DD,16D,-6.45,6.6775,-6.45,6.6775,0.25,0.25,D01
DD,16D,-6.7,6.6775,-6.7,6.6775,0.25,0.25,D01
DD,16D,-6.95,6.6775,-6.95,6.6775,0.25,0.25,D01
DD,16D,-7.2,6.6775,-7.2,6.6775,0.25,0.25,D01
DD,16C,-7.5,6.6775,-7.5,6.6775,0.25,0.25,D01
DD,16C,-7.75,6.6775,-7.75,6.6775,0.25,0.25,D01
DD,16C,-8.0,6.6775,-8.0,6.6775,0.25,0.25,D01
DD,16C,-8.25,6.6775,-8.25,6.6775,0.25,0.25,D01
DD,16B,-8.55,6.6775,-8.55,6.6775,0.25,0.25,D01
DD,16B,-8.8,6.6775,-8.8,6.6775,0.25,0.25,D01
DD,16B,-9.05,6.6775,-9.05,6.6775,0.25,0.25,D01
DD,16B,-9.3,6.6775,-9.3,6.6775,0.25,0.25,D01
DD,16A,-9.6,6.6775,-9.6,6.6775,0.25,0.25,D01
DD,16A,-9.85,6.6775,-9.85,6.6775,0.25,0.25,D01
DD,16A,-10.1,6.6775,-10.1,6.6775,0.25,0.25,D01
DD,16A,-10.35,6.6775,-10.35,6.6775,0.25,0.25,D01
DD,17A,-10.35,6.4275,-10.35,6.4275,0.25,0.25,D01
DD,17A,-10.1,6.4275,-10.1,6.4275,0.25,0.25,D01
DD,17A,-9.85,6.4275,-9.85,6.4275,0.25,0.25,D01
DD,17A,-9.6,6.4275,-9.6,6.4275,0.25,0.25,D01
DD,17B,-9.3,6.4275,-9.3,6.4275,0.25,0.25,D01
DD,17B,-9.05,6.4275,-9.05,6.4275,0.25,0.25,D01
DD,17B,-8.8,6.4275,-8.8,6.4275,0.25,0.25,D01
DD,17B,-8.55,6.4275,-8.55,6.4275,0.25,0.25,D01
DD,17C,-8.25,6.4275,-8.25,6.4275,0.25,0.25,D01
DD,17C,-8.0,6.4275,-8.0,6.4275,0.25,0.25,D01
DD,17C,-7.75,6.4275,-7.75,6.4275,0.25,0.25,D01
DD,17C,-7.5,6.4275,-7.5,6.4275,0.25,0.25,D01
DD,17D,-7.2,6.4275,-7.2,6.4275,0.25,0.25,D01
DD,17D,-6.95,6.4275,-6.95,6.4275,0.25,0.25,D01
DD,17D,-6.7,6.4275,-6.7,6.4275,0.25,0.25,D01
DD,17D,-6.45,6.4275,-6.45,6.4275,0.25,0.25,D01
DD,17E,-6.15,6.4275,-6.15,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17E,-5.9,6.4275,-5.9,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17E,-5.65,6.4275,-5.65,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17E,-5.4,6.4275,-5.4,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17F,-5.1,6.4275,-5.1,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17F,-4.85,6.4275,-4.85,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17F,-4.6,6.4275,-4.6,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17F,-4.35,6.4275,-4.35,6.4275,0.25,0.25,TS-GroupD [D1 D2 D3 D4]
DD,17G,-4.05,6.4275,-4.05,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17G,-3.8,6.4275,-3.8,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17G,-3.55,6.4275,-3.55,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17G,-3.3,6.4275,-3.3,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17H,-3.0,6.4275,-3.0,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17H,-2.75,6.4275,-2.75,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17H,-2.5,6.4275,-2.5,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17H,-2.25,6.4275,-2.25,6.4275,0.25,0.25,TS-GroupR [R1 R2 R3 R4]
DD,17I,-1.95,6.4275,-1.95,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,17I,-1.7,6.4275,-1.7,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,17I,-1.45,6.4275,-1.45,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,17I,-1.2,6.4275,-1.2,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,17J,-0.9,6.4275,-0.9,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,17J,-0.65,6.4275,-0.65,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,17J,-0.4,6.4275,-0.4,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,17J,-0.15,6.4275,-0.15,6.4275,0.25,0.25,TS-GroupM [M1 M2 M3 M4]
DD,18J,-0.15,6.1775,-0.15,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
DD,18J,-0.4,6.1775,-0.4,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
DD,18J,-0.65,6.1775,-0.65,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
DD,18J,-0.9,6.1775,-0.9,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
DD,18I,-1.2,6.1775,-1.2,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
