ID_PROJECT,a
DD,18I,-1.45,6.1775,-1.45,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
DD,18I,-1.7,6.1775,-1.7,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
DD,18I,-1.95,6.1775,-1.95,6.1775,0.25,0.25,TS-GroupM [M5 M6 M7 M8]
DD,18H,-2.25,6.1775,-2.25,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18H,-2.5,6.1775,-2.5,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18H,-2.75,6.1775,-2.75,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18H,-3.0,6.1775,-3.0,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18G,-3.3,6.1775,-3.3,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18G,-3.55,6.1775,-3.55,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18G,-3.8,6.1775,-3.8,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18G,-4.05,6.1775,-4.05,6.1775,0.25,0.25,TS-GroupR [R5 R6 R7 R8]
DD,18F,-4.35,6.1775,-4.35,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18F,-4.6,6.1775,-4.6,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18F,-4.85,6.1775,-4.85,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18F,-5.1,6.1775,-5.1,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18E,-5.4,6.1775,-5.4,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18E,-5.65,6.1775,-5.65,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18E,-5.9,6.1775,-5.9,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18E,-6.15,6.1775,-6.15,6.1775,0.25,0.25,TS-GroupD [D5 D6 D7 D8]
DD,18D,-6.45,6.1775,-6.45,6.1775,0.25,0.25,D01
DD,18D,-6.7,6.1775,-6.7,6.1775,0.25,0.25,D01
DD,18D,-6.95,6.1775,-6.95,6.1775,0.25,0.25,D01
DD,18D,-7.2,6.1775,-7.2,6.1775,0.25,0.25,D01
DD,18C,-7.5,6.1775,-7.5,6.1775,0.25,0.25,D01
DD,18C,-7.75,6.1775,-7.75,6.1775,0.25,0.25,D01
DD,18C,-8.0,6.1775,-8.0,6.1775,0.25,0.25,D01
DD,18C,-8.25,6.1775,-8.25,6.1775,0.25,0.25,D01
DD,18B,-8.55,6.1775,-8.55,6.1775,0.25,0.25,D01
DD,18B,-8.8,6.1775,-8.8,6.1775,0.25,0.25,D01
DD,18B,-9.05,6.1775,-9.05,6.1775,0.25,0.25,D01
DD,18B,-9.3,6.1775,-9.3,6.1775,0.25,0.25,D01
DD,18A,-9.6,6.1775,-9.6,6.1775,0.25,0.25,D01
DD,18A,-9.85,6.1775,-9.85,6.1775,0.25,0.25,D01
DD,18A,-10.1,6.1775,-10.1,6.1775,0.25,0.25,D01
DD,18A,-10.35,6.1775,-10.35,6.1775,0.25,0.25,D01
DD,19A,-10.35,5.9275,-10.35,5.9275,0.25,0.25,D01
DD,19A,-10.1,5.9275,-10.1,5.9275,0.25,0.25,D01
DD,19A,-9.85,5.9275,-9.85,5.9275,0.25,0.25,D01
DD,19A,-9.6,5.9275,-9.6,5.9275,0.25,0.25,D01
DD,19B,-9.3,5.9275,-9.3,5.9275,0.25,0.25,D01
DD,19B,-9.05,5.9275,-9.05,5.9275,0.25,0.25,D01
DD,19B,-8.8,5.9275,-8.8,5.9275,0.25,0.25,D01
DD,19B,-8.55,5.9275,-8.55,5.9275,0.25,0.25,D01
DD,19C,-8.25,5.9275,-8.25,5.9275,0.25,0.25,D01
DD,19C,-8.0,5.9275,-8.0,5.9275,0.25,0.25,D01
DD,19C,-7.75,5.9275,-7.75,5.9275,0.25,0.25,D01
DD,19C,-7.5,5.9275,-7.5,5.9275,0.25,0.25,D01
DD,19D,-7.2,5.9275,-7.2,5.9275,0.25,0.25,D01
DD,19D,-6.95,5.9275,-6.95,5.9275,0.25,0.25,D01
DD,19D,-6.7,5.9275,-6.7,5.9275,0.25,0.25,D01
DD,19D,-6.45,5.9275,-6.45,5.9275,0.25,0.25,D01
DD,19E,-6.15,5.9275,-6.15,5.9275,0.25,0.25,D01
DD,19E,-5.9,5.9275,-5.9,5.9275,0.25,0.25,D01
DD,19E,-5.65,5.9275,-5.65,5.9275,0.25,0.25,D01
DD,19E,-5.4,5.9275,-5.4,5.9275,0.25,0.25,D01
DD,19F,-5.1,5.9275,-5.1,5.9275,0.25,0.25,D01
DD,19F,-4.85,5.9275,-4.85,5.9275,0.25,0.25,D01
DD,19F,-4.6,5.9275,-4.6,5.9275,0.25,0.25,D01
DD,19F,-4.35,5.9275,-4.35,5.9275,0.25,0.25,D01
DD,19G,-4.05,5.9275,-4.05,5.9275,0.25,0.25,D01
DD,19G,-3.8,5.9275,-3.8,5.9275,0.25,0.25,D01
DD,19G,-3.55,5.9275,-3.55,5.9275,0.25,0.25,D01
DD,19G,-3.3,5.9275,-3.3,5.9275,0.25,0.25,D01
DD,19H,-3.0,5.9275,-3.0,5.9275,0.25,0.25,D01
DD,19H,-2.75,5.9275,-2.75,5.9275,0.25,0.25,D01
DD,19H,-2.5,5.9275,-2.5,5.9275,0.25,0.25,D01
DD,19H,-2.25,5.9275,-2.25,5.9275,0.25,0.25,D01
DD,19I,-1.95,5.9275,-1.95,5.9275,0.25,0.25,D01
DD,19I,-1.7,5.9275,-1.7,5.9275,0.25,0.25,D01
DD,19I,-1.45,5.9275,-1.45,5.9275,0.25,0.25,D01
DD,19I,-1.2,5.9275,-1.2,5.9275,0.25,0.25,D01
DD,19J,-0.9,5.9275,-0.9,5.9275,0.25,0.25,D01
DD,19J,-0.65,5.9275,-0.65,5.9275,0.25,0.25,D01
DD,19J,-0.4,5.9275,-0.4,5.9275,0.25,0.25,D01
DD,19J,-0.15,5.9275,-0.15,5.9275,0.25,0.25,D01
DD,20J,-0.15,5.6775,-0.15,5.6775,0.25,0.25,D01
DD,20J,-0.4,5.6775,-0.4,5.6775,0.25,0.25,D01
DD,20J,-0.65,5.6775,-0.65,5.6775,0.25,0.25,D01
DD,20J,-0.9,5.6775,-0.9,5.6775,0.25,0.25,D01
DD,20I,-1.2,5.6775,-1.2,5.6775,0.25,0.25,D01
DD,20I,-1.45,5.6775,-1.45,5.6775,0.25,0.25,D01
DD,20I,-1.7,5.6775,-1.7,5.6775,0.25,0.25,D01
DD,20I,-1.95,5.6775,-1.95,5.6775,0.25,0.25,D01
DD,20H,-2.25,5.6775,-2.25,5.6775,0.25,0.25,D01
DD,20H,-2.5,5.6775,-2.5,5.6775,0.25,0.25,D01
DD,20H,-2.75,5.6775,-2.75,5.6775,0.25,0.25,D01
DD,20H,-3.0,5.6775,-3.0,5.6775,0.25,0.25,D01
DD,20G,-3.3,5.6775,-3.3,5.6775,0.25,0.25,D01
DD,20G,-3.55,5.6775,-3.55,5.6775,0.25,0.25,D01
DD,20G,-3.8,5.6775,-3.8,5.6775,0.25,0.25,D01
DD,20G,-4.05,5.6775,-4.05,5.6775,0.25,0.25,D01
DD,20F,-4.35,5.6775,-4.35,5.6775,0.25,0.25,D01
DD,20F,-4.6,5.6775,-4.6,5.6775,0.25,0.25,D01
DD,20F,-4.85,5.6775,-4.85,5.6775,0.25,0.25,D01
DD,20F,-5.1,5.6775,-5.1,5.6775,0.25,0.25,D01
DD,20E,-5.4,5.6775,-5.4,5.6775,0.25,0.25,D01
DD,20E,-5.65,5.6775,-5.65,5.6775,0.25,0.25,D01
DD,20E,-5.9,5.6775,-5.9,5.6775,0.25,0.25,D01
DD,20E,-6.15,5.6775,-6.15,5.6775,0.25,0.25,D01
DD,20D,-6.45,5.6775,-6.45,5.6775,0.25,0.25,D01
DD,20D,-6.7,5.6775,-6.7,5.6775,0.25,0.25,D01
DD,20D,-6.95,5.6775,-6.95,5.6775,0.25,0.25,D01
DD,20D,-7.2,5.6775,-7.2,5.6775,0.25,0.25,D01
DD,20C,-7.5,5.6775,-7.5,5.6775,0.25,0.25,D01
DD,20C,-7.75,5.6775,-7.75,5.6775,0.25,0.25,D01
DD,20C,-8.0,5.6775,-8.0,5.6775,0.25,0.25,D01
DD,20C,-8.25,5.6775,-8.25,5.6775,0.25,0.25,D01
DD,20B,-8.55,5.6775,-8.55,5.6775,0.25,0.25,D01
DD,20B,-8.8,5.6775,-8.8,5.6775,0.25,0.25,D01
DD,20B,-9.05,5.6775,-9.05,5.6775,0.25,0.25,D01
DD,20B,-9.3,5.6775,-9.3,5.6775,0.25,0.25,D01
DD,20A,-9.6,5.6775,-9.6,5.6775,0.25,0.25,D01
DD,20A,-9.85,5.6775,-9.85,5.6775,0.25,0.25,D01
DD,20A,-10.1,5.6775,-10.1,5.6775,0.25,0.25,D01
DD,20A,-10.35,5.6775,-10.35,5.6775,0.25,0.25,D01
DD,21A,-10.35,5.4275,-10.35,5.4275,0.25,0.25,D01
DD,21A,-10.1,5.4275,-10.1,5.4275,0.25,0.25,D01
DD,21A,-9.85,5.4275,-9.85,5.4275,0.25,0.25,D01
DD,21A,-9.6,5.4275,-9.6,5.4275,0.25,0.25,D01
DD,21B,-9.3,5.4275,-9.3,5.4275,0.25,0.25,D01
DD,21B,-9.05,5.4275,-9.05,5.4275,0.25,0.25,D01
DD,21B,-8.8,5.4275,-8.8,5.4275,0.25,0.25,D01
DD,21B,-8.55,5.4275,-8.55,5.4275,0.25,0.25,D01
DD,21C,-8.25,5.4275,-8.25,5.4275,0.25,0.25,D01
DD,21C,-8.0,5.4275,-8.0,5.4275,0.25,0.25,D01
DD,21C,-7.75,5.4275,-7.75,5.4275,0.25,0.25,D01
DD,21C,-7.5,5.4275,-7.5,5.4275,0.25,0.25,D01
DD,21D,-7.2,5.4275,-7.2,5.4275,0.25,0.25,D01
DD,21D,-6.95,5.4275,-6.95,5.4275,0.25,0.25,D01
DD,21D,-6.7,5.4275,-6.7,5.4275,0.25,0.25,D01
DD,21D,-6.45,5.4275,-6.45,5.4275,0.25,0.25,D01
DD,21E,-6.15,5.4275,-6.15,5.4275,0.25,0.25,D01
DD,21E,-5.9,5.4275,-5.9,5.4275,0.25,0.25,D01
DD,21E,-5.65,5.4275,-5.65,5.4275,0.25,0.25,D01
DD,21E,-5.4,5.4275,-5.4,5.4275,0.25,0.25,D01
DD,21F,-5.1,5.4275,-5.1,5.4275,0.25,0.25,D01
DD,21F,-4.85,5.4275,-4.85,5.4275,0.25,0.25,D01
DD,21F,-4.6,5.4275,-4.6,5.4275,0.25,0.25,D01
DD,21F,-4.35,5.4275,-4.35,5.4275,0.25,0.25,D01
DD,21G,-4.05,5.4275,-4.05,5.4275,0.25,0.25,D01
DD,21G,-3.8,5.4275,-3.8,5.4275,0.25,0.25,D01
DD,21G,-3.55,5.4275,-3.55,5.4275,0.25,0.25,D01
DD,21G,-3.3,5.4275,-3.3,5.4275,0.25,0.25,D01
DD,21H,-3.0,5.4275,-3.0,5.4275,0.25,0.25,D01
DD,21H,-2.75,5.4275,-2.75,5.4275,0.25,0.25,D01
DD,21H,-2.5,5.4275,-2.5,5.4275,0.25,0.25,D01
DD,21H,-2.25,5.4275,-2.25,5.4275,0.25,0.25,D01
DD,21I,-1.95,5.4275,-1.95,5.4275,0.25,0.25,D01
DD,21I,-1.7,5.4275,-1.7,5.4275,0.25,0.25,D01
DD,21I,-1.45,5.4275,-1.45,5.4275,0.25,0.25,D01
DD,21I,-1.2,5.4275,-1.2,5.4275,0.25,0.25,D01
DD,21J,-0.9,5.4275,-0.9,5.4275,0.25,0.25,D01
DD,21J,-0.65,5.4275,-0.65,5.4275,0.25,0.25,D01
DD,21J,-0.4,5.4275,-0.4,5.4275,0.25,0.25,D01
DD,21J,-0.15,5.4275,-0.15,5.4275,0.25,0.25,D01
DD,22J,-0.15,5.1775,-0.15,5.1775,0.25,0.25,D01
DD,22J,-0.4,5.1775,-0.4,5.1775,0.25,0.25,D01
DD,22J,-0.65,5.1775,-0.65,5.1775,0.25,0.25,D01
DD,22J,-0.9,5.1775,-0.9,5.1775,0.25,0.25,D01
DD,22I,-1.2,5.1775,-1.2,5.1775,0.25,0.25,D01
DD,22I,-1.45,5.1775,-1.45,5.1775,0.25,0.25,D01
DD,22I,-1.7,5.1775,-1.7,5.1775,0.25,0.25,D01
DD,22I,-1.95,5.1775,-1.95,5.1775,0.25,0.25,D01
DD,22H,-2.25,5.1775,-2.25,5.1775,0.25,0.25,D01
DD,22H,-2.5,5.1775,-2.5,5.1775,0.25,0.25,D01
DD,22H,-2.75,5.1775,-2.75,5.1775,0.25,0.25,D01
DD,22H,-3.0,5.1775,-3.0,5.1775,0.25,0.25,D01
DD,22G,-3.3,5.1775,-3.3,5.1775,0.25,0.25,D01
DD,22G,-3.55,5.1775,-3.55,5.1775,0.25,0.25,D01
DD,22G,-3.8,5.1775,-3.8,5.1775,0.25,0.25,D01
DD,22G,-4.05,5.1775,-4.05,5.1775,0.25,0.25,D01
DD,22F,-4.35,5.1775,-4.35,5.1775,0.25,0.25,D01
DD,22F,-4.6,5.1775,-4.6,5.1775,0.25,0.25,D01
DD,22F,-4.85,5.1775,-4.85,5.1775,0.25,0.25,D01
DD,22F,-5.1,5.1775,-5.1,5.1775,0.25,0.25,D01
DD,22E,-5.4,5.1775,-5.4,5.1775,0.25,0.25,D01
DD,22E,-5.65,5.1775,-5.65,5.1775,0.25,0.25,D01
DD,22E,-5.9,5.1775,-5.9,5.1775,0.25,0.25,D01
DD,22E,-6.15,5.1775,-6.15,5.1775,0.25,0.25,D01
DD,22D,-6.45,5.1775,-6.45,5.1775,0.25,0.25,D01
DD,22D,-6.7,5.1775,-6.7,5.1775,0.25,0.25,D01
DD,22D,-6.95,5.1775,-6.95,5.1775,0.25,0.25,D01
DD,22D,-7.2,5.1775,-7.2,5.1775,0.25,0.25,D01
DD,22C,-7.5,5.1775,-7.5,5.1775,0.25,0.25,D01
DD,22C,-7.75,5.1775,-7.75,5.1775,0.25,0.25,D01
DD,22C,-8.0,5.1775,-8.0,5.1775,0.25,0.25,D01
DD,22C,-8.25,5.1775,-8.25,5.1775,0.25,0.25,D01
DD,22B,-8.55,5.1775,-8.55,5.1775,0.25,0.25,D01
DD,22B,-8.8,5.1775,-8.8,5.1775,0.25,0.25,D01
DD,22B,-9.05,5.1775,-9.05,5.1775,0.25,0.25,D01
DD,22B,-9.3,5.1775,-9.3,5.1775,0.25,0.25,D01
DD,22A,-9.6,5.1775,-9.6,5.1775,0.25,0.25,D01
DD,22A,-9.85,5.1775,-9.85,5.1775,0.25,0.25,D01
DD,22A,-10.1,5.1775,-10.1,5.1775,0.25,0.25,D01
DD,22A,-10.35,5.1775,-10.35,5.1775,0.25,0.25,D01
DD,23A,-10.35,4.9275,-10.35,4.9275,0.25,0.25,D01
DD,23A,-10.1,4.9275,-10.1,4.9275,0.25,0.25,D01
DD,23A,-9.85,4.9275,-9.85,4.9275,0.25,0.25,D01
DD,23A,-9.6,4.9275,-9.6,4.9275,0.25,0.25,D01
DD,23B,-9.3,4.9275,-9.3,4.9275,0.25,0.25,D01
DD,23B,-9.05,4.9275,-9.05,4.9275,0.25,0.25,D01
DD,23B,-8.8,4.9275,-8.8,4.9275,0.25,0.25,D01
DD,23B,-8.55,4.9275,-8.55,4.9275,0.25,0.25,D01
DD,23C,-8.25,4.9275,-8.25,4.9275,0.25,0.25,D01
DD,23C,-8.0,4.9275,-8.0,4.9275,0.25,0.25,D01
DD,23C,-7.75,4.9275,-7.75,4.9275,0.25,0.25,D01
DD,23C,-7.5,4.9275,-7.5,4.9275,0.25,0.25,D01
DD,23D,-7.2,4.9275,-7.2,4.9275,0.25,0.25,D01
DD,23D,-6.95,4.9275,-6.95,4.9275,0.25,0.25,D01
DD,23D,-6.7,4.9275,-6.7,4.9275,0.25,0.25,D01
DD,23D,-6.45,4.9275,-6.45,4.9275,0.25,0.25,D01
DD,23E,-6.15,4.9275,-6.15,4.9275,0.25,0.25,D01
DD,23E,-5.9,4.9275,-5.9,4.9275,0.25,0.25,D01
DD,23E,-5.65,4.9275,-5.65,4.9275,0.25,0.25,D01
DD,23E,-5.4,4.9275,-5.4,4.9275,0.25,0.25,D01
DD,23F,-5.1,4.9275,-5.1,4.9275,0.25,0.25,D01
DD,23F,-4.85,4.9275,-4.85,4.9275,0.25,0.25,D01
DD,23F,-4.6,4.9275,-4.6,4.9275,0.25,0.25,D01
DD,23F,-4.35,4.9275,-4.35,4.9275,0.25,0.25,D01
DD,23G,-4.05,4.9275,-4.05,4.9275,0.25,0.25,D01
DD,23G,-3.8,4.9275,-3.8,4.9275,0.25,0.25,D01
DD,23G,-3.55,4.9275,-3.55,4.9275,0.25,0.25,D01
DD,23G,-3.3,4.9275,-3.3,4.9275,0.25,0.25,D01
DD,23H,-3.0,4.9275,-3.0,4.9275,0.25,0.25,D01
DD,23H,-2.75,4.9275,-2.75,4.9275,0.25,0.25,D01
DD,23H,-2.5,4.9275,-2.5,4.9275,0.25,0.25,D01
DD,23H,-2.25,4.9275,-2.25,4.9275,0.25,0.25,D01
DD,23I,-1.95,4.9275,-1.95,4.9275,0.25,0.25,D01
DD,23I,-1.7,4.9275,-1.7,4.9275,0.25,0.25,D01
DD,23I,-1.45,4.9275,-1.45,4.9275,0.25,0.25,D01
DD,23I,-1.2,4.9275,-1.2,4.9275,0.25,0.25,D01
DD,23J,-0.9,4.9275,-0.9,4.9275,0.25,0.25,D01
DD,23J,-0.65,4.9275,-0.65,4.9275,0.25,0.25,D01
DD,23J,-0.4,4.9275,-0.4,4.9275,0.25,0.25,D01
DD,23J,-0.15,4.9275,-0.15,4.9275,0.25,0.25,D01
DD,24J,-0.15,4.6775,-0.15,4.6775,0.25,0.25,D01
DD,24J,-0.4,4.6775,-0.4,4.6775,0.25,0.25,D01
DD,24J,-0.65,4.6775,-0.65,4.6775,0.25,0.25,D01
DD,24J,-0.9,4.6775,-0.9,4.6775,0.25,0.25,D01
DD,24I,-1.2,4.6775,-1.2,4.6775,0.25,0.25,D01
DD,24I,-1.45,4.6775,-1.45,4.6775,0.25,0.25,D01
DD,24I,-1.7,4.6775,-1.7,4.6775,0.25,0.25,D01
DD,24I,-1.95,4.6775,-1.95,4.6775,0.25,0.25,D01
DD,24H,-2.25,4.6775,-2.25,4.6775,0.25,0.25,D01
DD,24H,-2.5,4.6775,-2.5,4.6775,0.25,0.25,D01
DD,24H,-2.75,4.6775,-2.75,4.6775,0.25,0.25,D01
DD,24H,-3.0,4.6775,-3.0,4.6775,0.25,0.25,D01
DD,24G,-3.3,4.6775,-3.3,4.6775,0.25,0.25,D01
DD,24G,-3.55,4.6775,-3.55,4.6775,0.25,0.25,D01
DD,24G,-3.8,4.6775,-3.8,4.6775,0.25,0.25,D01
DD,24G,-4.05,4.6775,-4.05,4.6775,0.25,0.25,D01
DD,24F,-4.35,4.6775,-4.35,4.6775,0.25,0.25,D01
DD,24F,-4.6,4.6775,-4.6,4.6775,0.25,0.25,D01
DD,24F,-4.85,4.6775,-4.85,4.6775,0.25,0.25,D01
DD,24F,-5.1,4.6775,-5.1,4.6775,0.25,0.25,D01
DD,24E,-5.4,4.6775,-5.4,4.6775,0.25,0.25,D01
DD,24E,-5.65,4.6775,-5.65,4.6775,0.25,0.25,D01
DD,24E,-5.9,4.6775,-5.9,4.6775,0.25,0.25,D01
DD,24E,-6.15,4.6775,-6.15,4.6775,0.25,0.25,D01
DD,24D,-6.45,4.6775,-6.45,4.6775,0.25,0.25,D01
DD,24D,-6.7,4.6775,-6.7,4.6775,0.25,0.25,D01
DD,24D,-6.95,4.6775,-6.95,4.6775,0.25,0.25,D01
DD,24D,-7.2,4.6775,-7.2,4.6775,0.25,0.25,D01
DD,24C,-7.5,4.6775,-7.5,4.6775,0.25,0.25,D01
DD,24C,-7.75,4.6775,-7.75,4.6775,0.25,0.25,D01
DD,24C,-8.0,4.6775,-8.0,4.6775,0.25,0.25,D01
DD,24C,-8.25,4.6775,-8.25,4.6775,0.25,0.25,D01
DD,24B,-8.55,4.6775,-8.55,4.6775,0.25,0.25,D01
DD,24B,-8.8,4.6775,-8.8,4.6775,0.25,0.25,D01
DD,24B,-9.05,4.6775,-9.05,4.6775,0.25,0.25,D01
DD,24B,-9.3,4.6775,-9.3,4.6775,0.25,0.25,D01
DD,24A,-9.6,4.6775,-9.6,4.6775,0.25,0.25,D01
DD,24A,-9.85,4.6775,-9.85,4.6775,0.25,0.25,D01
DD,24A,-10.1,4.6775,-10.1,4.6775,0.25,0.25,D01
DD,24A,-10.35,4.6775,-10.35,4.6775,0.25,0.25,D01
DD,25A,-10.35,4.4275,-10.35,4.4275,0.25,0.25,D01
DD,25A,-10.1,4.4275,-10.1,4.4275,0.25,0.25,D01
DD,25A,-9.85,4.4275,-9.85,4.4275,0.25,0.25,D01
DD,25A,-9.6,4.4275,-9.6,4.4275,0.25,0.25,D01
DD,25B,-9.3,4.4275,-9.3,4.4275,0.25,0.25,D01
DD,25B,-9.05,4.4275,-9.05,4.4275,0.25,0.25,D01
DD,25B,-8.8,4.4275,-8.8,4.4275,0.25,0.25,D01
DD,25B,-8.55,4.4275,-8.55,4.4275,0.25,0.25,D01
DD,25C,-8.25,4.4275,-8.25,4.4275,0.25,0.25,D01
DD,25C,-8.0,4.4275,-8.0,4.4275,0.25,0.25,D01
DD,25C,-7.75,4.4275,-7.75,4.4275,0.25,0.25,D01
DD,25C,-7.5,4.4275,-7.5,4.4275,0.25,0.25,D01
DD,25D,-7.2,4.4275,-7.2,4.4275,0.25,0.25,D01
DD,25D,-6.95,4.4275,-6.95,4.4275,0.25,0.25,D01
DD,25D,-6.7,4.4275,-6.7,4.4275,0.25,0.25,D01
DD,25D,-6.45,4.4275,-6.45,4.4275,0.25,0.25,D01
DD,25E,-6.15,4.4275,-6.15,4.4275,0.25,0.25,D01
DD,25E,-5.9,4.4275,-5.9,4.4275,0.25,0.25,D01
DD,25E,-5.65,4.4275,-5.65,4.4275,0.25,0.25,D01
DD,25E,-5.4,4.4275,-5.4,4.4275,0.25,0.25,D01
DD,25F,-5.1,4.4275,-5.1,4.4275,0.25,0.25,D01
DD,25F,-4.85,4.4275,-4.85,4.4275,0.25,0.25,D01
DD,25F,-4.6,4.4275,-4.6,4.4275,0.25,0.25,D01
DD,25F,-4.35,4.4275,-4.35,4.4275,0.25,0.25,D01
DD,25G,-4.05,4.4275,-4.05,4.4275,0.25,0.25,D01
DD,25G,-3.8,4.4275,-3.8,4.4275,0.25,0.25,D01
DD,25G,-3.55,4.4275,-3.55,4.4275,0.25,0.25,D01
DD,25G,-3.3,4.4275,-3.3,4.4275,0.25,0.25,D01
DD,25H,-3.0,4.4275,-3.0,4.4275,0.25,0.25,D01
DD,25H,-2.75,4.4275,-2.75,4.4275,0.25,0.25,D01
DD,25H,-2.5,4.4275,-2.5,4.4275,0.25,0.25,D01
DD,25H,-2.25,4.4275,-2.25,4.4275,0.25,0.25,D01
DD,25I,-1.95,4.4275,-1.95,4.4275,0.25,0.25,D01
DD,25I,-1.7,4.4275,-1.7,4.4275,0.25,0.25,D01
DD,25I,-1.45,4.4275,-1.45,4.4275,0.25,0.25,D01
DD,25I,-1.2,4.4275,-1.2,4.4275,0.25,0.25,D01
DD,25J,-0.9,4.4275,-0.9,4.4275,0.25,0.25,D01
DD,25J,-0.65,4.4275,-0.65,4.4275,0.25,0.25,D01
DD,25J,-0.4,4.4275,-0.4,4.4275,0.25,0.25,D01
DD,25J,-0.15,4.4275,-0.15,4.4275,0.25,0.25,D01
DD,26J,-0.15,4.1775,-0.15,4.1775,0.25,0.25,D01
DD,26J,-0.4,4.1775,-0.4,4.1775,0.25,0.25,D01
DD,26J,-0.65,4.1775,-0.65,4.1775,0.25,0.25,D01
DD,26J,-0.9,4.1775,-0.9,4.1775,0.25,0.25,D01
DD,26I,-1.2,4.1775,-1.2,4.1775,0.25,0.25,D01
DD,26I,-1.45,4.1775,-1.45,4.1775,0.25,0.25,D01
DD,26I,-1.7,4.1775,-1.7,4.1775,0.25,0.25,D01
DD,26I,-1.95,4.1775,-1.95,4.1775,0.25,0.25,D01
DD,26H,-2.25,4.1775,-2.25,4.1775,0.25,0.25,D01
DD,26H,-2.5,4.1775,-2.5,4.1775,0.25,0.25,D01
DD,26H,-2.75,4.1775,-2.75,4.1775,0.25,0.25,D01
DD,26H,-3.0,4.1775,-3.0,4.1775,0.25,0.25,D01
DD,26G,-3.3,4.1775,-3.3,4.1775,0.25,0.25,D01
DD,26G,-3.55,4.1775,-3.55,4.1775,0.25,0.25,D01
DD,26G,-3.8,4.1775,-3.8,4.1775,0.25,0.25,D01
DD,26G,-4.05,4.1775,-4.05,4.1775,0.25,0.25,D01
DD,26F,-4.35,4.1775,-4.35,4.1775,0.25,0.25,D01
DD,26F,-4.6,4.1775,-4.6,4.1775,0.25,0.25,D01
DD,26F,-4.85,4.1775,-4.85,4.1775,0.25,0.25,D01
DD,26F,-5.1,4.1775,-5.1,4.1775,0.25,0.25,D01
DD,26E,-5.4,4.1775,-5.4,4.1775,0.25,0.25,D01
DD,26E,-5.65,4.1775,-5.65,4.1775,0.25,0.25,D01
DD,26E,-5.9,4.1775,-5.9,4.1775,0.25,0.25,D01
DD,26E,-6.15,4.1775,-6.15,4.1775,0.25,0.25,D01
